,dev_acc,dev_bertscore_correct_normalized,model_type,task_name,seed,n_shots,io_format
100,58.285714285714285,47.37460270949772,allenai/unifiedqa-t5-large,ecqa,7009,48,unifiedqa_matching
101,58.285714285714285,47.37460270949772,allenai/unifiedqa-t5-large,ecqa,7009,48,unifiedqa_matching
102,58.285714285714285,47.37460270949772,allenai/unifiedqa-t5-large,ecqa,7009,48,unifiedqa_matching
103,44.285714285714285,36.017777817589895,allenai/unifiedqa-t5-base,ecqa,1111,48,unifiedqa_matching
104,44.285714285714285,36.017777817589895,allenai/unifiedqa-t5-base,ecqa,1111,48,unifiedqa_matching
105,58.285714285714285,47.394609860011506,allenai/unifiedqa-t5-large,ecqa,1111,48,unifiedqa_matching
106,58.285714285714285,47.394609860011506,allenai/unifiedqa-t5-large,ecqa,1111,48,unifiedqa_matching
107,58.285714285714285,47.394609860011506,allenai/unifiedqa-t5-large,ecqa,1111,48,unifiedqa_matching
108,40.57142857142857,33.021767956869944,allenai/unifiedqa-t5-base,ecqa,1967,48,unifiedqa_matching
109,40.57142857142857,33.021767956869944,allenai/unifiedqa-t5-base,ecqa,1967,48,unifiedqa_matching
110,56.57142857142857,45.994706579617095,allenai/unifiedqa-t5-large,ecqa,1967,48,unifiedqa_matching
111,56.57142857142857,45.994706579617095,allenai/unifiedqa-t5-large,ecqa,1967,48,unifiedqa_matching
112,56.57142857142857,45.994706579617095,allenai/unifiedqa-t5-large,ecqa,1967,48,unifiedqa_matching
113,41.714285714285715,33.92016582829611,allenai/unifiedqa-t5-base,ecqa,1319,48,unifiedqa_matching
114,41.714285714285715,33.92016582829611,allenai/unifiedqa-t5-base,ecqa,1319,48,unifiedqa_matching
115,55.714285714285715,45.29395919186728,allenai/unifiedqa-t5-large,ecqa,1319,48,unifiedqa_matching
116,55.714285714285715,45.29395919186728,allenai/unifiedqa-t5-large,ecqa,1319,48,unifiedqa_matching
117,55.714285714285715,45.29395919186728,allenai/unifiedqa-t5-large,ecqa,1319,48,unifiedqa_matching
118,43.42857142857143,35.3034633398056,allenai/unifiedqa-t5-base,ecqa,741,48,unifiedqa_matching
119,43.42857142857143,35.3034633398056,allenai/unifiedqa-t5-base,ecqa,741,48,unifiedqa_matching
120,60.285714285714285,49.04404171875545,allenai/unifiedqa-t5-large,ecqa,741,48,unifiedqa_matching
121,60.285714285714285,49.04404171875545,allenai/unifiedqa-t5-large,ecqa,741,48,unifiedqa_matching
122,60.285714285714285,49.04404171875545,allenai/unifiedqa-t5-large,ecqa,741,48,unifiedqa_matching
123,40.285714285714285,32.727904949869426,allenai/unifiedqa-t5-base,ecqa,7740,48,unifiedqa_matching
124,40.285714285714285,32.727904949869426,allenai/unifiedqa-t5-base,ecqa,7740,48,unifiedqa_matching
125,57.14285714285714,46.45123793397631,allenai/unifiedqa-t5-large,ecqa,7740,48,unifiedqa_matching
126,57.14285714285714,46.45123793397631,allenai/unifiedqa-t5-large,ecqa,7740,48,unifiedqa_matching
127,57.14285714285714,46.45123793397631,allenai/unifiedqa-t5-large,ecqa,7740,48,unifiedqa_matching
128,42.857142857142854,34.85938198225839,allenai/unifiedqa-t5-base,ecqa,1335,48,unifiedqa_matching
129,42.857142857142854,34.85938198225839,allenai/unifiedqa-t5-base,ecqa,1335,48,unifiedqa_matching
130,60.285714285714285,49.007443870816914,allenai/unifiedqa-t5-large,ecqa,1335,48,unifiedqa_matching
131,60.285714285714285,49.007443870816914,allenai/unifiedqa-t5-large,ecqa,1335,48,unifiedqa_matching
132,60.285714285714285,49.007443870816914,allenai/unifiedqa-t5-large,ecqa,1335,48,unifiedqa_matching
133,40.85714285714286,33.2300945520401,allenai/unifiedqa-t5-base,ecqa,9933,48,unifiedqa_matching
134,40.85714285714286,33.2300945520401,allenai/unifiedqa-t5-base,ecqa,9933,48,unifiedqa_matching
135,59.42857142857143,48.38459975378854,allenai/unifiedqa-t5-large,ecqa,9933,48,unifiedqa_matching
136,59.42857142857143,48.38459975378854,allenai/unifiedqa-t5-large,ecqa,9933,48,unifiedqa_matching
137,59.42857142857143,48.38459975378854,allenai/unifiedqa-t5-large,ecqa,9933,48,unifiedqa_matching
138,44.57142857142857,36.20288731370653,allenai/unifiedqa-t5-base,ecqa,6339,48,unifiedqa_matching
139,44.57142857142857,36.20288731370653,allenai/unifiedqa-t5-base,ecqa,6339,48,unifiedqa_matching
140,58.57142857142858,47.5850818668093,allenai/unifiedqa-t5-large,ecqa,6339,48,unifiedqa_matching
141,58.57142857142858,47.5850818668093,allenai/unifiedqa-t5-large,ecqa,6339,48,unifiedqa_matching
142,58.57142857142858,47.5850818668093,allenai/unifiedqa-t5-large,ecqa,6339,48,unifiedqa_matching
143,43.714285714285715,35.63680362701416,allenai/unifiedqa-t5-base,ecqa,3112,48,unifiedqa_matching
144,43.714285714285715,35.63680362701416,allenai/unifiedqa-t5-base,ecqa,3112,48,unifiedqa_matching
145,59.42857142857143,48.406334842954365,allenai/unifiedqa-t5-large,ecqa,3112,48,unifiedqa_matching
146,59.42857142857143,48.406334842954365,allenai/unifiedqa-t5-large,ecqa,3112,48,unifiedqa_matching
147,59.42857142857143,48.406334842954365,allenai/unifiedqa-t5-large,ecqa,3112,48,unifiedqa_matching
148,40.85714285714286,33.203753335135325,allenai/unifiedqa-t5-base,ecqa,1349,48,unifiedqa_matching
149,40.85714285714286,33.203753335135325,allenai/unifiedqa-t5-base,ecqa,1349,48,unifiedqa_matching
150,56.85714285714286,46.23324600287846,allenai/unifiedqa-t5-large,ecqa,1349,48,unifiedqa_matching
151,56.85714285714286,46.23324600287846,allenai/unifiedqa-t5-large,ecqa,1349,48,unifiedqa_matching
152,56.85714285714286,46.23324600287846,allenai/unifiedqa-t5-large,ecqa,1349,48,unifiedqa_matching
153,42.857142857142854,34.83302659647806,allenai/unifiedqa-t5-base,ecqa,8483,48,unifiedqa_matching
154,42.857142857142854,34.83302659647806,allenai/unifiedqa-t5-base,ecqa,8483,48,unifiedqa_matching
155,55.714285714285715,45.294175948415486,allenai/unifiedqa-t5-large,ecqa,8483,48,unifiedqa_matching
156,55.714285714285715,45.294175948415486,allenai/unifiedqa-t5-large,ecqa,8483,48,unifiedqa_matching
157,55.714285714285715,45.294175948415486,allenai/unifiedqa-t5-large,ecqa,8483,48,unifiedqa_matching
158,42.285714285714285,34.32434373242514,allenai/unifiedqa-t5-base,ecqa,2348,48,unifiedqa_matching
159,42.285714285714285,34.32434373242514,allenai/unifiedqa-t5-base,ecqa,2348,48,unifiedqa_matching
160,55.714285714285715,45.22720152991159,allenai/unifiedqa-t5-large,ecqa,2348,48,unifiedqa_matching
161,55.714285714285715,45.22720152991159,allenai/unifiedqa-t5-large,ecqa,2348,48,unifiedqa_matching
162,55.714285714285715,45.22720152991159,allenai/unifiedqa-t5-large,ecqa,2348,48,unifiedqa_matching
163,38.57142857142858,31.37688274042947,allenai/unifiedqa-t5-base,ecqa,834,48,unifiedqa_matching
164,38.57142857142858,31.37688274042947,allenai/unifiedqa-t5-base,ecqa,834,48,unifiedqa_matching
165,56.85714285714286,46.2104868548257,allenai/unifiedqa-t5-large,ecqa,834,48,unifiedqa_matching
166,56.85714285714286,46.2104868548257,allenai/unifiedqa-t5-large,ecqa,834,48,unifiedqa_matching
167,56.85714285714286,46.2104868548257,allenai/unifiedqa-t5-large,ecqa,834,48,unifiedqa_matching
168,40.0,32.51451855046408,allenai/unifiedqa-t5-base,ecqa,6895,48,unifiedqa_matching
169,40.0,32.51451855046408,allenai/unifiedqa-t5-base,ecqa,6895,48,unifiedqa_matching
170,60.285714285714285,49.0239451953343,allenai/unifiedqa-t5-large,ecqa,6895,48,unifiedqa_matching
171,60.285714285714285,49.0239451953343,allenai/unifiedqa-t5-large,ecqa,6895,48,unifiedqa_matching
172,60.285714285714285,49.0239451953343,allenai/unifiedqa-t5-large,ecqa,6895,48,unifiedqa_matching
173,41.14285714285714,33.448333621025085,allenai/unifiedqa-t5-base,ecqa,4823,48,unifiedqa_matching
174,41.14285714285714,33.448333621025085,allenai/unifiedqa-t5-base,ecqa,4823,48,unifiedqa_matching
175,57.714285714285715,46.929353662899565,allenai/unifiedqa-t5-large,ecqa,4823,48,unifiedqa_matching
176,57.714285714285715,46.929353662899565,allenai/unifiedqa-t5-large,ecqa,4823,48,unifiedqa_matching
177,57.714285714285715,46.929353662899565,allenai/unifiedqa-t5-large,ecqa,4823,48,unifiedqa_matching
178,40.85714285714286,33.213287881442476,allenai/unifiedqa-t5-base,ecqa,2913,48,unifiedqa_matching
179,40.85714285714286,33.213287881442476,allenai/unifiedqa-t5-base,ecqa,2913,48,unifiedqa_matching
180,59.14285714285714,48.07385994706835,allenai/unifiedqa-t5-large,ecqa,2913,48,unifiedqa_matching
181,59.14285714285714,48.07385994706835,allenai/unifiedqa-t5-large,ecqa,2913,48,unifiedqa_matching
182,59.14285714285714,48.07385994706835,allenai/unifiedqa-t5-large,ecqa,2913,48,unifiedqa_matching
183,38.857142857142854,31.573082515171595,allenai/unifiedqa-t5-base,ecqa,9962,48,unifiedqa_matching
184,38.857142857142854,31.573082515171595,allenai/unifiedqa-t5-base,ecqa,9962,48,unifiedqa_matching
185,54.85714285714286,44.59986792291914,allenai/unifiedqa-t5-large,ecqa,9962,48,unifiedqa_matching
186,54.85714285714286,44.59986792291914,allenai/unifiedqa-t5-large,ecqa,9962,48,unifiedqa_matching
187,54.85714285714286,44.59986792291914,allenai/unifiedqa-t5-large,ecqa,9962,48,unifiedqa_matching
188,38.857142857142854,31.59779211453029,allenai/unifiedqa-t5-base,ecqa,178,48,unifiedqa_matching
189,38.857142857142854,31.59779211453029,allenai/unifiedqa-t5-base,ecqa,178,48,unifiedqa_matching
190,57.99999999999999,47.1536328962871,allenai/unifiedqa-t5-large,ecqa,178,48,unifiedqa_matching
191,57.99999999999999,47.1536328962871,allenai/unifiedqa-t5-large,ecqa,178,48,unifiedqa_matching
192,57.99999999999999,47.1536328962871,allenai/unifiedqa-t5-large,ecqa,178,48,unifiedqa_matching
193,39.42857142857143,32.07516518660954,allenai/unifiedqa-t5-base,ecqa,2147,48,unifiedqa_matching
194,39.42857142857143,32.07516518660954,allenai/unifiedqa-t5-base,ecqa,2147,48,unifiedqa_matching
